-15886,-721,4653
-15902,-727,4720
-15897,-791,4721
-15824,-824,4696
-15950,-813,4684
-16071,-811,4607
-16009,-820,4684
-15915,-840,4636
-15897,-840,4593
-15938,-790,4654
-15984,-809,4689
-15959,-816,4688
-15946,-819,4690
-15945,-794,4668
-15954,-795,4687
-15920,-798,4675
-15865,-747,4706
-15884,-782,4702
-15937,-795,4612
-15928,-787,4692
-15951,-809,4699
-15922,-831,4662
-15913,-779,4683
-15947,-757,4674
-15947,-729,4649
-15895,-757,4711
-15909,-773,4695
-15858,-795,4674
-15937,-775,4645
-15927,-768,4645
-15920,-786,4674
-15997,-776,4665
-15987,-800,4718
-15876,-840,4644
-15962,-805,4669
-15964,-815,4716
-15898,-795,4668
-15957,-785,4653
-15948,-803,4647
-15940,-800,4674
-15959,-815,4684
-16012,-781,4675
-15976,-816,4684
-15908,-815,4652
-15980,-817,4684
-15950,-770,4683
-15887,-780,4655
-15950,-808,4711
-15925,-807,4691
-15916,-792,4680
-15974,-783,4679
-15962,-792,4662
-15919,-794,4663
-15971,-791,4704
-15966,-806,4661
-15913,-800,4707
-15915,-806,4724
-15945,-780,4693
-15917,-790,4665
-15920,-788,4641
-15963,-822,4660
-15972,-760,4684
-15959,-778,4712
-15962,-804,4699
-15924,-807,4670
-15935,-791,4667
-15952,-779,4653
-15929,-810,4684
-15950,-819,4688
-15960,-815,4699
-15955,-792,4681
-15949,-779,4640
-15943,-781,4708
-15930,-791,4686
-15903,-779,4683
-15955,-790,4709
-15932,-813,4680
-15958,-774,4643
-15947,-768,4685
-15933,-812,4686
-15935,-788,4660
-15942,-799,4672
-15948,-793,4683
-15909,-764,4678
-15905,-815,4634
-15983,-803,4703
-15945,-840,4658
-15918,-841,4673
-15931,-793,4685
-15925,-768,4698
-15839,-752,4702
-15815,-762,4626
-15927,-747,4647
-16058,-801,4643
-16111,-915,4635
-16063,-982,4614
-16046,-922,4643
-15968,-833,4695
-15828,-769,4673
-15809,-680,4682
-15870,-642,4696
-15889,-790,4700
-15914,-826,4664
-15955,-877,4673
-16038,-885,4661
-16066,-860,4637
-15976,-849,4683
-15958,-797,4658
-15894,-784,4651
-15895,-723,4696
-15846,-711,4709
-15836,-762,4728
-15921,-766,4710
-15982,-807,4666
-15973,-840,4629
-16030,-881,4639
-16015,-878,4679
-15934,-808,4702
-15917,-762,4697
-15863,-730,4691
-15805,-715,4687
-15804,-717,4684
-15823,-735,4687
-15814,-720,4648
-15926,-785,4642
-16110,-940,4567
-16322,-1038,4614
-16281,-1039,4629
-15952,-909,4633
-15753,-788,4594
-15788,-632,4702
-15858,-579,4769
-15730,-648,4739
-15718,-765,4666
-15926,-872,4609
-16145,-922,4666
-16153,-936,4643
-16048,-936,4600
-16007,-874,4667
-16000,-798,4665
-15902,-796,4667
-15782,-775,4694
-15809,-720,4723
-15885,-745,4703
-15914,-753,4692
-15955,-850,4653
-16069,-927,4651
-16114,-922,4668
-16025,-925,4616
-15971,-851,4658
-15930,-766,4684
-15888,-736,4703
-15866,-739,4682
-15887,-778,4711
-15888,-801,4681
-15952,-821,4657
-15965,-830,4666
-16015,-799,4640
-15998,-857,4641
-15961,-852,4668
-15920,-852,4660
-15918,-809,4670
-15937,-789,4697
-15892,-751,4663
-15885,-781,4685
-15923,-809,4675
-15949,-811,4596
-15989,-834,4652
-15986,-824,4696
-15961,-812,4675
-15972,-804,4658
-15955,-799,4641
-15934,-832,4637
-15920,-833,4664
-15891,-791,4651
-15942,-796,4674
-15934,-785,4713
-15976,-809,4652
-15933,-813,4656
-15923,-791,4665
-15958,-799,4649
-16001,-787,4646
-15919,-826,4668
-15906,-855,4685
-15949,-826,4656
-15967,-794,4640
-15950,-813,4646
-15963,-809,4665
-15945,-816,4651
-15902,-834,4668
-15930,-809,4684
-15997,-830,4691
-15937,-854,4641
-15926,-856,4639
-15981,-786,4687
-15948,-764,4687
-15947,-820,4671
-15966,-832,4669
-15958,-835,4682
-15983,-845,4715
-15910,-771,4741
-15897,-798,4651
-15963,-799,4643
-15958,-791,4690
-15936,-826,4669
-15905,-826,4659
-15927,-826,4654
-16002,-793,4669
-15973,-829,4672
-15939,-819,4664
-15914,-811,4668
-15908,-810,4665
-15926,-786,4656
-15965,-782,4648
-15945,-799,4677
-15933,-786,4670
-15948,-814,4653
-15957,-817,4666
-15948,-787,4653
-15918,-769,4679
-15917,-788,4636
-15978,-788,4684
-15948,-815,4647
-15923,-856,4636
-15954,-783,4676
-15955,-802,4677
-15927,-747,4663
-15930,-750,4695
-15948,-795,4670
-15958,-800,4647
-15952,-822,4649
-15942,-824,4662
-15968,-841,4662
-15951,-807,4667
-15935,-795,4658
-15930,-827,4647
-15911,-770,4712
-15916,-801,4683
-15917,-805,4662
-15931,-805,4632
-15978,-822,4644
-15986,-813,4664
-15929,-810,4678
-15935,-789,4678
-15943,-786,4658
-15956,-774,4657
-15948,-815,4688
-15963,-848,4654
-15975,-803,4688
-15914,-809,4649
-15933,-792,4698
-15935,-795,4713
-15938,-809,4657
-15954,-823,4685
-15914,-814,4688
-15921,-791,4665
-15916,-773,4649
-15940,-804,4658
-16011,-799,4633
-16019,-848,4649
-15914,-855,4632
-15915,-868,4645
-15965,-856,4638
-15904,-816,4677
-15896,-777,4694
-15928,-766,4694
-15986,-829,4649
-15918,-835,4663
-15906,-860,4626
-15964,-797,4678
-15929,-777,4682
-15938,-813,4698
-15930,-823,4663
-15951,-811,4663
-15941,-820,4646
-15916,-838,4608
-15943,-822,4698
-15876,-800,4667
-15981,-811,4646
-15978,-743,4742
-15800,-841,4544
-16121,-831,4644
-16042,-860,4695
-15853,-850,4666
-15974,-879,4726
-15890,-775,4682
-15892,-806,4683
-15909,-760,4639
-15912,-791,4622
-15989,-847,4645
-15956,-816,4688
-15956,-875,4677
-15906,-839,4640
-16010,-791,4629
-16030,-804,4661
-15877,-800,4649
-15896,-804,4666
-15912,-769,4686
-15869,-822,4637
-15988,-786,4648
-15928,-794,4653
-15913,-839,4663
-15970,-860,4624
-15952,-830,4656
-15933,-815,4688
-15948,-833,4669
-15907,-811,4633
-15935,-791,4640
-15966,-788,4688
-15921,-799,4659
-15957,-824,4661
-16000,-839,4657
-15931,-845,4626
-15842,-825,4660
-16003,-843,4701
-15973,-752,4709
-15860,-771,4627
-15990,-833,4693
-15954,-806,4688
-15894,-829,4645
-15946,-789,4686
-15950,-789,4657
-15974,-795,4653
-15945,-812,4639
-15925,-819,4653
-15910,-831,4641
-15889,-784,4669
-15954,-779,4697
-15922,-789,4611
-15981,-774,4636
-15981,-803,4649
-15944,-834,4659
-15958,-852,4669
-15917,-813,4635
-15927,-819,4662
-15931,-789,4672
-15932,-784,4683
-15933,-808,4620
-15979,-791,4600
-15966,-794,4641
-15947,-823,4650
-15940,-812,4676
-15922,-753,4667
-15897,-812,4691
-15977,-822,4671
-15998,-844,4629
-15948,-856,4677
-15937,-800,4643
-15914,-817,4641
-15966,-785,4656
-15922,-762,4667
-15940,-809,4660
-15993,-821,4629
-15919,-780,4657
-15894,-827,4693
-15914,-822,4660
-15976,-816,4609
-15939,-809,4668
-15887,-762,4681
-15921,-771,4658
-15973,-837,4654
-15964,-844,4670
-15938,-830,4673
-15950,-814,4626
-15955,-793,4657
-15921,-801,4691
-15917,-800,4684
-15924,-790,4651
-15950,-813,4651
-15985,-780,4655
-15965,-800,4656
-15947,-848,4672
-15960,-834,4663
-15941,-777,4667
-15927,-802,4661
-15927,-808,4695
-15921,-824,4655
-15947,-833,4653
-15937,-848,4648
-15962,-845,4650
-15937,-821,4687
-15938,-842,4673
-15962,-838,4673
-15939,-806,4677
-15958,-826,4659
-15944,-802,4643
-15964,-786,4664
-15962,-823,4652
-15935,-830,4640
-15939,-822,4676
-15945,-841,4669
-15930,-792,4646
-15924,-814,4664
-15901,-821,4653
-15905,-826,4644
-15964,-845,4638
-15981,-814,4650
-15960,-808,4660
-15969,-854,4654
-15935,-801,4664
-15894,-807,4680
-15910,-781,4673
-15946,-773,4670
-15967,-782,4663
-15931,-802,4690
-15962,-854,4687
-15970,-846,4657
-15934,-825,4641
-15966,-793,4644
-15970,-808,4658
-15969,-829,4689
-15940,-805,4656
-15940,-783,4654
-15953,-802,4660
-15976,-813,4655
-15921,-865,4673
-15965,-847,4663
-15966,-834,4626
-15937,-796,4659
-15922,-754,4649
-15947,-743,4662
-15933,-767,4651
-15934,-799,4658
-15972,-840,4617
-15961,-813,4643
-15960,-794,4658
-15957,-820,4694
-15963,-799,4680
-15969,-835,4677
-15954,-810,4691
-15944,-836,4684
-15925,-782,4678
-15912,-759,4650
-15922,-764,4668
-15941,-773,4680
-15974,-802,4661
-15979,-821,4689
-15965,-817,4653
-15951,-798,4630
-15967,-805,4683
-15917,-790,4676
-15906,-797,4701
-15935,-804,4727
-15926,-813,4675
-15968,-812,4665
-15952,-824,4604
-15969,-823,4631
-15974,-797,4644
-15909,-824,4648
-15934,-829,4671
-15928,-824,4677
-15924,-799,4667
-15962,-766,4684
-15922,-817,4646
-15952,-833,4653
-15958,-819,4651
-15969,-820,4683
-15930,-826,4621
-15936,-816,4667
-15951,-808,4607
-15929,-788,4676
-15935,-786,4715
-15892,-826,4670
-15921,-820,4648
-15949,-788,4678
-15938,-792,4662
-15952,-800,4653
-15939,-796,4681
-15940,-819,4688
-15937,-811,4658
-15933,-803,4669
-15914,-804,4676
-15936,-809,4675
-15958,-842,4645
-15957,-805,4678
-15928,-787,4692
-15944,-847,4659
-15931,-817,4627
-15962,-809,4668
-15957,-812,4706
-15954,-797,4670
-15940,-800,4676
-15945,-823,4668
-15934,-818,4671
-15918,-806,4657
-15919,-782,4685
-15955,-822,4626
-15964,-827,4672
-15929,-832,4670
-15945,-825,4660
-15888,-793,4698
-15911,-776,4678
-15946,-786,4667
-16019,-841,4644
-15989,-831,4692
-15922,-813,4657
-15903,-821,4634
-15968,-793,4654
-15976,-793,4682
-15923,-820,4663
-15888,-849,4660
-15977,-823,4655
-16004,-769,4648
-15937,-800,4644
-15906,-821,4723
-15964,-782,4698
-15951,-784,4670
-15903,-752,4655
-15891,-799,4673
-15954,-803,4641
-15984,-822,4669
-15984,-824,4649
-15933,-830,4671
-15921,-793,4685
-15931,-784,4642
-15933,-771,4674
-15951,-797,4654
-15911,-790,4692
-15924,-807,4647
-15941,-804,4659
-15960,-839,4630
-15971,-842,4617
-15958,-777,4685
-15944,-829,4677
-15937,-825,4695
-15915,-837,4694
-15932,-830,4668
-15924,-831,4665
-15919,-799,4704
-15897,-822,4689
-15945,-816,4657
-15978,-856,4691
-15988,-810,4702
-15962,-838,4639
-15905,-803,4640
-15935,-794,4676
-15919,-817,4649
-15939,-792,4651
-15962,-809,4684
-15976,-822,4662
-15957,-799,4642
-15914,-816,4671
-15908,-815,4659
-15946,-806,4648
-15975,-842,4670
-15969,-844,4675
-15957,-820,4682
-15938,-779,4689
-15922,-779,4634
-15947,-808,4679
-15944,-815,4721
-15942,-816,4688
-15936,-823,4672
-15940,-836,4654
-15949,-780,4682
-15953,-778,4657
-15934,-789,4673
-15938,-762,4646
-15920,-813,4671
-15912,-806,4639
-15961,-842,4649
-15941,-859,4671
-15927,-838,4693
-15896,-814,4655
-15918,-793,4604
-15956,-802,4692
-15945,-804,4664
-15970,-828,4673
-15925,-829,4650
-15912,-825,4665
-15952,-851,4702
-15981,-782,4642
-15952,-829,4645
-15929,-811,4698
-15917,-794,4687
-15900,-783,4656
-15920,-769,4689
-15947,-803,4664
-15925,-832,4649
-15912,-832,4641
-15931,-831,4714
-15881,-790,4702
-15950,-784,4618
-15946,-814,4686
-15961,-836,4629
-16023,-842,4715
-15960,-838,4696
-15943,-825,4694
-15962,-810,4690
-15873,-785,4683
-15903,-811,4668
-15942,-780,4685
-15899,-786,4673
-15939,-826,4701
-15941,-812,4683
-16009,-826,4661
-15987,-818,4657
-15968,-789,4645
-15941,-787,4668
-15912,-784,4670
-15958,-783,4657
-15935,-809,4655
-15956,-836,4673
-15936,-847,4669
-15905,-843,4662
-15921,-834,4667
-15963,-793,4636
-15945,-806,4627
-15940,-832,4664
-15951,-838,4663
-15935,-839,4706
-15952,-802,4703
-15941,-807,4636
-15933,-799,4651
-15982,-796,4662
-15987,-828,4647
-15916,-798,4656
-15939,-807,4640
-15951,-797,4710
-15884,-776,4682
-15934,-805,4681
-15976,-825,4698
-15961,-803,4663
-15960,-810,4646
-15897,-782,4685
-15915,-780,4671
-15931,-790,4686
-15977,-804,4703
-15969,-872,4701
-15918,-829,4687
-15965,-799,4659
-15965,-770,4638
-15939,-790,4692
-15911,-801,4678
-15898,-815,4671
-15921,-808,4684
-15974,-762,4641
-15957,-787,4642
-15929,-804,4651
-15931,-818,4651
-15924,-832,4704
-15918,-820,4706
-15932,-803,4637
-15940,-787,4642
-15964,-823,4678
-15971,-803,4660
-15955,-837,4667
-15972,-806,4708
-15962,-820,4689
-15902,-777,4672
-15937,-789,4677
-15933,-808,4683
-15932,-788,4692
-15934,-800,4701
-15953,-826,4717
-15918,-789,4623
-15945,-788,4657
-15945,-775,4653
-15919,-853,4658
-15954,-845,4672
-15945,-803,4656
-15962,-783,4682
-15958,-792,4672
-15964,-814,4649
-15940,-798,4697
-15931,-807,4665
-15916,-765,4654
-15949,-794,4653
-15951,-819,4674
-15944,-832,4680
-15953,-809,4611
-15969,-818,4645
-15932,-791,4686
-15909,-809,4708
-15946,-830,4693
-15935,-830,4676
-15913,-839,4674
-15939,-812,4685
-15971,-822,4640
-15970,-834,4660
-15956,-835,4669
-15953,-804,4653
-15936,-828,4676
-15972,-822,4638
-15943,-823,4675
-15927,-803,4694
-15911,-831,4678
-15927,-813,4620
-15939,-780,4659
-15941,-785,4644
-15944,-850,4689
-15961,-833,4636
-15937,-783,4681
-15915,-777,4640
-15948,-813,4649
-15929,-773,4666
-15951,-808,4681
-15948,-800,4661
-15913,-837,4660
-15981,-810,4656
-15948,-768,4641
-15917,-782,4657
