-15514,-566,5154
-15813,-631,4612
-16335,-1530,4045
-15509,-533,5170
-15875,-711,4548
-16225,-1555,4164
-15408,-568,5140
-15911,-780,4496
-16220,-1563,4301
-15455,-575,5142
-15986,-863,4376
-16184,-1571,4342
-15460,-624,5110
-16045,-877,4356
-16126,-1510,4485
-15496,-558,5135
-16082,-895,4256
-16071,-1469,4507
-15520,-607,5103
-16139,-937,4206
-15955,-1402,4602
-15498,-589,5107
-16223,-944,4165
-15925,-1355,4677
-15552,-572,5056
-16329,-1020,4072
-15862,-1250,4703
-15569,-570,5054
-16406,-994,4042
-15830,-1152,4817
-15595,-497,5075
-16492,-1003,3973
-15810,-1060,4780
-15642,-464,4993
-16553,-1069,3913
-15740,-997,4906
-15639,-399,5064
-16596,-1092,3938
-15728,-912,4921
-15673,-422,4949
-16647,-1135,3893
-15742,-834,4949
-15679,-367,4936
-16577,-1153,3895
-15664,-763,5014
-15675,-393,4924
-16596,-1217,3914
-15638,-739,5042
-15694,-374,4882
-16591,-1268,3878
-15645,-666,5082
-15741,-391,4856
-16643,-1294,3883
-15657,-656,5113
-15746,-432,4816
-16580,-1309,3855
-15610,-672,5120
-15757,-424,4840
-16575,-1342,3912
-15575,-616,5129
-15740,-469,4759
-16599,-1427,3934
-15616,-576,5209
-15776,-498,4739
-16511,-1384,3902
-15544,-537,5195
-15823,-533,4772
-16516,-1434,4000
-15565,-566,5176
-15777,-577,4617
-16451,-1507,3969
-15496,-511,5221
-15790,-586,4660
-16412,-1586,4071
-15488,-555,5235
-15806,-624,4617
-16362,-1532,4035
-15523,-579,5180
-15855,-663,4583
-16329,-1542,4148
-15422,-557,5208
-15833,-698,4566
-16267,-1593,4148
-15424,-510,5180
-15886,-770,4491
-16214,-1598,4194
-15428,-556,5173
-15926,-783,4481
-16215,-1599,4262
-15432,-574,5163
-15978,-840,4435
-16191,-1595,4298
-15417,-564,5153
-15980,-841,4382
-16195,-1549,4330
-15449,-586,5181
-15993,-902,4320
-16181,-1582,4375
-15463,-579,5192
-16054,-884,4311
-16115,-1541,4399
-15395,-511,5206
-16101,-852,4338
-16152,-1524,4458
-15442,-598,5180
-16087,-930,4238
-16092,-1496,4447
-15415,-597,5153
-16104,-934,4231
-16055,-1467,4526
-15470,-540,5204
-16167,-890,4194
-16047,-1449,4535
-15454,-573,5133
-16118,-932,4193
-15981,-1410,4628
-15463,-538,5152
-16173,-920,4160
-15926,-1382,4652
-15484,-586,5152
-16319,-971,4126
-15930,-1360,4668
-15488,-534,5082
-16287,-916,4042
-15933,-1239,4721
-15536,-502,5143
-16355,-968,4037
-15893,-1290,4737
-15572,-511,5100
-16387,-1017,4022
-15855,-1176,4768
-15557,-465,5074
-16481,-984,4005
-15766,-1163,4827
-15545,-456,5024
-16519,-1009,3989
-15845,-1106,4859
-15643,-452,5066
-16590,-1027,3933
-15818,-1072,4866
-15675,-511,5014
-16555,-1082,3926
-15784,-1012,4885
-15656,-411,5022
-16584,-1058,3879
-15754,-943,4961
-15637,-390,5029
-16598,-1099,3914
-15713,-901,4964
-15727,-391,4949
-16630,-1137,3863
-15699,-874,4987
-15658,-348,4960
-16615,-1119,3901
-15682,-772,5031
-15678,-363,4939
-16656,-1181,3871
-15646,-810,5041
-15691,-382,4950
-16684,-1222,3851
-15627,-739,5047
-15698,-377,4918
-16663,-1198,3889
-15614,-659,5058
-15668,-365,4899
-16675,-1232,3892
-15597,-662,5076
-15713,-370,4864
-16629,-1276,3913
-15665,-691,5079
-15738,-404,4878
-16590,-1282,3844
-15643,-633,5055
-15755,-408,4783
-16612,-1313,3850
-15629,-626,5127
-15812,-432,4839
-16598,-1352,3838
-15566,-610,5142
-15724,-462,4793
-16627,-1318,3869
-15602,-603,5111
-15757,-447,4807
-16574,-1383,3938
-15600,-580,5201
-15758,-454,4792
-16556,-1362,3894
-15573,-595,5177
-15806,-484,4761
-16586,-1425,3919
-15568,-614,5194
-15751,-523,4750
-16545,-1388,3922
-15567,-541,5203
-15752,-531,4711
-16498,-1521,3971
-15509,-549,5216
-15787,-548,4669
-16444,-1502,3959
-15484,-560,5209
-15810,-603,4657
-16427,-1519,4021
-15500,-559,5228
-15786,-622,4622
-16409,-1528,4037
-15467,-523,5217
-15806,-629,4585
-16391,-1519,4093
-15466,-528,5226
-15873,-724,4556
-16372,-1563,4125
-15417,-542,5220
-15841,-692,4522
-16307,-1513,4135
-15423,-527,5217
-15869,-777,4524
-16260,-1569,4201
-15414,-532,5228
-15901,-729,4477
-16220,-1554,4237
-15461,-552,5190
-15926,-774,4447
-16253,-1627,4265
-15467,-562,5256
-15932,-774,4441
-16155,-1567,4240
-15406,-552,5173
-16031,-838,4397
-16218,-1606,4303
-15449,-591,5156
-16001,-862,4334
-16121,-1551,4344
-15386,-562,5198
-16004,-869,4377
-16151,-1573,4368
-15419,-604,5207
-16137,-898,4299
-16129,-1551,4446
-15377,-536,5175
-16039,-903,4281
-16112,-1492,4406
-15429,-539,5189
-16065,-907,4289
-16086,-1536,4487
-15471,-610,5135
-16156,-927,4211
-16106,-1508,4551
-15458,-600,5198
-16152,-931,4219
-16031,-1427,4531
-15425,-572,5180
-16184,-923,4153
-16008,-1409,4568
-15459,-596,5145
-16188,-965,4126
-15964,-1415,4606
-15480,-539,5164
-16262,-914,4128
-15956,-1375,4664
-15455,-558,5191
-16269,-972,4089
-15954,-1338,4662
-15489,-525,5123
-16307,-937,4088
-15946,-1238,4714
-15526,-524,5152
-16372,-998,4051
-15951,-1296,4722
-15549,-575,5148
-16408,-1001,4038
-15843,-1261,4750
-15516,-480,5099
-16446,-951,4013
-15823,-1180,4828
-15492,-457,5127
-16470,-971,3943
-15872,-1186,4789
-15548,-495,5082
-16498,-1028,3942
-15820,-1155,4838
-15635,-451,5059
-16573,-1004,3973
-15813,-1123,4902
-15600,-464,5081
-16582,-1013,3928
-15800,-1076,4877
-15605,-470,5054
-16611,-1061,3935
-15775,-1051,4904
-15631,-439,5066
-16579,-1062,3896
-15769,-988,4906
-15644,-409,5054
-16630,-1096,3937
-15743,-989,4915
-15623,-423,5058
-16606,-1101,3898
-15747,-978,4897
-15674,-442,4992
-16617,-1127,3887
-15705,-938,4941
-15667,-370,5016
-16649,-1106,3913
-15701,-938,4992
-15642,-402,5023
-16684,-1129,3893
-15722,-899,4967
-15666,-386,4979
-16657,-1148,3867
-15780,-877,4986
-15681,-375,4980
-16651,-1144,3860
-15708,-802,5019
-15715,-399,4999
-16670,-1195,3855
-15694,-804,5022
-15727,-423,4961
-16682,-1206,3879
-15671,-799,5062
-15696,-362,4952
-16634,-1175,3916
-15655,-744,5094
-15655,-375,4913
-16646,-1193,3846
-15677,-748,5082
-15672,-360,4927
-16606,-1214,3856
-15633,-744,5061
-15729,-437,4863
-16648,-1243,3886
-15631,-712,5126
-15689,-352,4879
-16655,-1207,3861
-15603,-685,5129
-15695,-396,4870
-16661,-1274,3854
-15625,-659,5113
-15747,-389,4866
-16652,-1270,3873
-15647,-644,5129
-15748,-381,4866
-16613,-1265,3860
-15588,-625,5128
-15755,-419,4845
-16643,-1321,3860
-15621,-652,5138
-15738,-431,4826
-16619,-1301,3861
-15599,-616,5140
-15756,-448,4787
-16607,-1331,3894
-15600,-608,5170
-15766,-452,4798
-16583,-1316,3890
-15562,-608,5174
-15748,-452,4794
-16610,-1347,3894
-15587,-597,5195
-15767,-448,4761
-16602,-1390,3895
-15532,-581,5182
-15750,-479,4742
-16570,-1373,3900
-15533,-582,5207
-15747,-501,4741
-16581,-1438,3923
-15579,-553,5215
-15777,-496,4726
-16525,-1448,3931
-15521,-529,5224
-15799,-518,4716
-16533,-1467,3937
-15545,-550,5212
-15800,-517,4666
-16488,-1447,3903
-15467,-558,5203
-15796,-562,4664
-16495,-1463,3987
-15477,-542,5273
-15755,-575,4689
-16448,-1545,4021
-15509,-587,5209
-15839,-618,4651
-16433,-1508,4040
-15462,-588,5258
-15756,-580,4664
-16409,-1523,4007
-15515,-558,5227
-15829,-605,4611
-16423,-1528,4029
-15497,-572,5230
-15847,-669,4597
-16363,-1530,4129
-15478,-562,5243
